SKU;КодКаспи;Номенклатура;Поставщик;Остаток;Цена;РРЦ;Артикул;Производитель;КредитРассрочка;БонуснаяЦена;СпецЦена;СрокГарантии;Категория;КодПоставщика;
41125;"101044857";"Картридж HP CE278AF, оригинальный, двойная упаковка, Black";"VSTrade";7;86920;;"CE278AF";"HP";103148;91435;85453;"1 мес.";"Картриджи, тонеры, барабаны";"5020";
44640;"";"Картридж HP 26X Black CF226X";"VSTrade";7;124020;;"26X Black CF226X";"HP";151925;136897;127941;"1 мес.";"Картриджи, тонеры, барабаны";"13399";
44640;"";"Картридж HP 26X Black CF226X";"Марвел";10;130119,78;;"26X Black CF226X";"HP";151925;136897;127941;"1 мес.";"Картриджи, тонеры, барабаны";"MarvelCF226X";
41227;"";"Картридж HP CB435A, оригинальный, Black";"VSTrade";4;42400;;"CB435A";"HP";51092;46943;43872;"1 мес.";"Картриджи, тонеры, барабаны";"2449";
41227;"";"Картридж HP CB435A, оригинальный, Black";"Марвел";4;44428,8;;"CB435A";"HP";51092;46943;43872;"1 мес.";"Картриджи, тонеры, барабаны";"MarvelCB435A";
40613;"7300069";"Внешний HDD 4Tb Transcend StoreJet 35T3 TS4TSJ35T3 , 3.5"", USB3.0, Black";"акцент";101;83984;101290;"TS4TSJ35T3";"Transcend";99941;90934;86604;"24 мес.";"Внешние HDD/SSD";"Н0000009707";
35521;"40600072";"Сетевой фильтр Defender DFS 155 (6розеток 5m), White";"Ацерти";147;3124;3890;"DFS 155 White";"Defender";3833;3473;3308;"12 мес.";"Сетевые фильтры, адаптеры";"10412";
35521;"40600072";"Сетевой фильтр Defender DFS 155 (6розеток 5m), White";"акцент";101;3066;3890;"DFS 155 White";"Defender";3833;3473;3308;"12 мес.";"Сетевые фильтры, адаптеры";"Н0000013615";
88907132;"30900959";"СВО для процессора Thermaltake Water 3.0 Riing RED 140";"VenderP";12;25000;37500;"Riing RED 140";"Thermaltake";33875;29810;26100;"";"Системы водяного / жидкостного охлаждения (СЖО)";"26159";
47726;"7300489";"Внешний HDD 2.5"" 1Tb Transcend StoreJet 25C3S TS1TSJ25C3S, USB Type C, Silver";"акцент";99;41671;57990;"TS1TSJ25C3S";"Transcend";50214;45172;43021;"24 мес.";"Внешние HDD/SSD";"Н0000021133";
51961;"5400874";"ИБП SVC RTU-1KL-LCD";"VenderP";51;98126;130833;"RTU-1KL-LCD";"SVC";123195;111295;105995;"12 мес.";"Источники бесперебойного питания";"24704";
53158;"6301592";"Электрический чайник Scarlett SC-EK21S25";"VenderP";51;4383;6990;"SC-EK21S25";"Scarlett";6355;5593;4864;"12 мес.";"Чайники и термопоты";"48404";
44040;"7600479";"Беспроводной адаптер Mercusys MW300UM";"VenderP";91;3731;4790;"MW300UM";"Mercusys";4664;4119;3923;"12 мес.";"Беспроводные адаптеры";"30221";
45372;"12900757";"Картридж HP Europrint EPC-CE410A Black, LaserJet Color M351a, M375nw, M451dn, M451dw, M451nw, M475dn, M475dw (2200k).";"VenderS";17;3151;4026;"EPC-CE410A";"Europrint";4220;3687;3446;"12 мес.";"Картриджи, тонеры, барабаны";"19337";
88907098;"118551619";"Картридж HP 37A Black CF237A";"Марвел";5;113886,18;;"37A Black CF237A";"HP";134390;125728;117503;"1 мес.";"Картриджи, тонеры, барабаны";"MarvelCF237A";
47789;"4804050";"Наушники Defender Basic 609 Black/White";"акцент";4;503;590;"Basic 609 Black/White";"Defender";639;754;718;"12 мес.";"Наушники и гарнитуры";"Н0000019752";
88906770;"12900554";"Картридж Epson C13T693100 Black";"VSTrade";14;112360;;"C13T693100";"Epson";135233;121675;115881;"";"Картриджи струйные";"3132";
88906771;"12900942";"Картридж Epson C13T693200 Cyan";"VSTrade";9;112360;113990;"C13T693200";"Epson";143821;126562;115881;"";"Картриджи струйные";"30954";
88906774;"12900579";"Картридж Epson C13T693500 Matte Black";"VSTrade";12;112360;;"C13T693500";"Epson";135175;121675;115881;"";"Картриджи струйные";"3136";
88904899;"113994525";"Сетевая карта Supermicro AOC-SGP-I2 (2-port RJ45 Gigabit Ethernet controller, PCI-e x4, Intel i350AM2)";"VenderP";6;59964;71957;"AOC-SGP-I2";"Supermicro";71657;65061;61963;"12 мес.";"Опции для серверов";"37599";
51327;"9101328";"Мышь Delux DLM-321OUB";"VenderS";61;1371;2290;"DLM-321OUB";"Delux";1741;1588;1512;"12 мес.";"Мыши";"24862";
37475;"";"Кабель-канал Ruvinil РКК-60х40";"VenderP";51;1336;1737;"РКК-60х40";"Ruvinil";1737;1571;1496;"";"Кабель-каналы";"10799";
88900612;"";"Угол внутренний Ruvinil УВН-40х40";"VenderP";13;765;995;"УВН-40х40";"Ruvinil";995;876;834;"";"Аксессуары для кабельного канала";"10823";
88900613;"";"Угол плоский Ruvinil ПВР-60х40";"VenderP";51;951;1236;"ПВР-60х40";"Ruvinil";1236;1088;1033;"";"Аксессуары для кабельного канала";"10835";
88900614;"";"Переходник соединительный Ruvinil ПРС-60х40";"VenderP";5;1300;1690;"ПРС-60х40";"Ruvinil";1690;1487;1406;"";"Аксессуары для кабельного канала";"10857";
88900615;"";"Заглушка Ruvinil ЗГЛ-60х40";"VenderP";31;838;1089;"ЗГЛ-60х40";"Ruvinil";1089;958;912;"";"Аксессуары для кабельного канала";"10868";
48101;"100571902";"Коммутатор Mercusys MS105G";"VenderP";61;5835;7490;"MS105G";"Mercusys";8286;7291;6260;"12 мес.";"Коммутаторы";"31005";
48102;"100634533";"Коммутатор Mercusys MS108G";"VenderP";61;8717;11190;"MS108G";"Mercusys";11681;10279;9229;"12 мес.";"Коммутаторы";"31006";
48145;"100006136";"Маршрутизатор Mercusys AC12G";"VenderP";51;17130;21990;"AC12G";"Mercusys";22269;19862;17894;"12 мес.";"Маршрутизаторы";"31003";
48503;"9101413";"Мышь Genius ECO-8015, Iron Gray";"VenderP";51;5109;6955;"ECO-8015 Iron Gray";"Genius";7255;6384;5362;"12 мес.";"Мыши";"30922";
48504;"9101396";"Мышь Genius ECO-8015, Silver";"VenderP";51;5132;7200;"ECO-8015 Silver";"Genius";7287;6413;5386;"12 мес.";"Мыши";"42274";
47043;"9101397";"Мышь Genius ECO-8100, Black";"VenderP";51;5063;6837;"ECO-8100 Black";"Genius";7189;6327;5315;"12 мес.";"Мыши";"30920";
47033;"9101556";"Мышь Genius NX-7005, Blue";"VenderP";27;2833;3745;"NX-7005 Blue";"Genius";3541;3169;3018;"12 мес.";"Мыши";"30935";
47035;"9100987";"Мышь Genius NX-7005, White";"VenderP";51;2850;3745;"NX-7005 White";"Genius";3563;3188;3036;"12 мес.";"Мыши";"30933";
88911068;"9700239";"Блок питания Thermaltake Smart RGB 500W, PS-SPR-0500NHSAWE-1";"VenderP";2;23606;24300;"PS-SPR-0500NHSAWE-1";"Thermaltake";29626;26070;24564;"24 мес.";"Блоки питания";"46848";
58210;"106389104";"Блок питания CoolerMaster MasterWatt Lite 600W, MPE-6001-ACABW-EU";"Ацерти";104;28890;;"MPE-6001-ACABW-EU";"Cooler Master";35968;31652;30007;"24 мес.";"Блоки питания";"30985";
48431;"6801309";"Диск SSD M.2 SATA 256Gb Transcend 430S, TS256GMTS430S";"акцент";99;14488;23190;"TS256GMTS430S";"Transcend";19197;16893;15023;"36 мес.";"Твердотельные диски (SSD)";"Н0000021936";
48474;"9200680";"Клавиатура Defender Mayhem GK-360DL, RGB, USB";"Ацерти";3;4478;5990;"Mayhem GK-360DL";"Defender";6493;5714;4862;"6 мес.";"Клавиатуры";"Н0000028399";
48474;"9200680";"Клавиатура Defender Mayhem GK-360DL, RGB, USB";"акцент";49;4510;5990;"Mayhem GK-360DL";"Defender";6493;5714;4862;"6 мес.";"Клавиатуры";"Н0000028399";
47492;"9100459";"Мышь Logitech M171, 910-004424, Black";"Asbis";439;5629;6987;"910-004424";"Logitech";7993;7034;5898;"12 мес.";"Мыши";"170175-910-004424";
47490;"9100196";"Мышь Logitech M170 Black/Grey, 910-004642";"Asbis";5999;3991;5489;"910-004642";"Logitech";5787;5093;4211;"12 мес.";"Мыши";"170175-910-004642";
48481;"100039339";"Мышь Defender Classic MB-230, 1000dpi, USB, Black";"Ацерти";32;1059;1490;"Classic MB-230";"Defender";1345;1251;1191;"6 мес.";"Мыши";"27967";
48483;"9101668";"Мышь Defender Accura MM-362, 52362, Black";"акцент";49;1937;2490;"Accura MM-362 52362";"Defender";1975;2200;2095;"6 мес.";"Мыши";"Н0000025973";
39223;"114884482";"Картридж Europrint EPC-CE505X";"VenderS";51;3363;4298;"EPC-CE505X";"Europrint";4785;3920;3664;"12 мес.";"Картриджи, тонеры, барабаны";"6189";
38333;"100020043";"Инвертор SVC DI-800-F-LCD";"VenderP";51;47973;63964;"DI-800-F-LCD";"SVC";61819;55201;51651;"12 мес.";"Инверторы";"7475";
38346;"5400100";"ИБП SVC PTL-3K-LCD, 2100W";"VenderP";51;116309;155078;"PTL-3K-LCD";"SVC";146933;131724;125451;"12 мес.";"Источники бесперебойного питания";"14650";
39142;"102081041";"Кабельный тестер SHIP G468";"VenderP";61;3866;5199;"SHIP G468";"SHIP";4833;4253;4012;"12 мес.";"Контрольно-измерительные приборы";"1031";
40563;"5400459";"ИБП SVC V-650-L";"VenderP";51;17400;20880;"V-650-L";"SVC";22620;20906;19618;"12 мес.";"Источники бесперебойного питания";"18926";
38331;"100019165";"Инвертор SVC DI-1000-F-LCD";"VenderS";51;50876;67835;"DI-1000-F-LCD";"SVC";61051;57465;54729;"12 мес.";"Инверторы";"7476";
88907136;"119200217";"СВО для процессора Thermaltake Water 3.0 Ultimate, CL-W007-PL12BL-A";"VenderP";1;38231;60900;"CL-W007-PL12BL-A";"Thermaltake";62963;55407;39728;"12 мес.";"Системы водяного / жидкостного охлаждения (СЖО)";"27311";
40568;"30900934";"Кулер для процессора ID-Cooling DK-01S";"Elco";17;1118;;"DK-01S";"ID-Cooling";1420;1367;1302;"1 мес.";"Кулеры для процессоров";"ElcoDK-01S";
88907137;"30900094";"СВО для процессора Thermaltake Water 3.0 Riing RGB 240";"VenderP";16;37483;48900;"Riing RGB 240";"Thermaltake";48900;43032;38957;"12 мес.";"Системы водяного / жидкостного охлаждения (СЖО)";"26158";
52610;"101742266";"Стабилизатор SVC W-1500, 1500VA/1500W";"VenderS";51;14661;22990;"W-1500";"SVC";19426;17895;15901;"12 мес.";"Стабилизаторы";"34560";
51314;"103233657";"Патч-корд SHIP S3025BK0050-P, Cat.5e, UTP, 0.5 метра, Black";"VenderP";168;323;511;"S3025BK0050-P";"SHIP";410;369;351;"1 мес.";"Патчкорды и коннекторы";"17015";
36809;"7600567";"Беспроводной адаптер TP-LINK Archer T4U";"VenderP";59;13639;16890;"Archer T4U";"TP-LINK";18072;15903;14128;"12 мес.";"Беспроводные адаптеры";"28887";
33175;"139440409";"Беспроводной адаптер TP-LINK Archer T2U";"stn";50;8490;11490;"Archer T2U";"TP-LINK";11462;10086;8825;"12 мес.";"Беспроводные адаптеры";"0000008535";
33175;"139440409";"Беспроводной адаптер TP-LINK Archer T2U";"VenderP";61;9278;11490;"Archer T2U";"TP-LINK";11462;10086;8825;"12 мес.";"Беспроводные адаптеры";"28884";
38359;"5400652";"ИБП SVC RTL-1K-LCD, 900W";"VenderP";51;84894;113192;"RTL-1K-LCD";"SVC";109251;97141;91837;"12 мес.";"Источники бесперебойного питания";"14653";
41540;"12900467";"Картридж Europrint EPC-CC530A";"VenderS";20;2658;3396;"EPC-CC530A";"Europrint";3323;3144;2938;"1 мес.";"Картриджи, тонеры, барабаны";"6190";
39201;"12900448";"Картридж Europrint EPC-542A";"VenderS";14;2637;3370;"EPC-542A";"Europrint";3539;3120;2916;"1 мес.";"Картриджи, тонеры, барабаны";"5153";
36796;"7600138";"Усилитель Wi-Fi сигнала TP-LINK TL-WA854RE";"VenderP";21;10651;13190;"TL-WA854RE";"TP-LINK";13953;12278;11121;"12 мес.";"Усилители сигнала (репиторы)";"29037";
39005;"100472299";"Акустическая система Microlab B56";"VenderS";51;5500;7990;"B56 Black";"Microlab";7810;6873;6015;"12 мес.";"Акустические системы";"17323";
88906667;"";"Резиновый вал Europrint RM1-0660-000, (LJ 1010/1012/1015/1018/1020/3015/3020/3030, Canon LBP-2900/3000)";"VenderP";51;1487;1900;"RM1-0660-000";"Europrint";1900;1714;1632;"1 мес.";"ЗИП для принтеров и копиров";"6755";
88900621;"116717568";"Обогреватель iPower HG140 100W 110-250V AC/DC";"VenderP";13;8474;10828;"HG140 100W 110-250V AC/DC";"iPower";11440;10067;8778;"12 мес.";"Аксессуары для шкафов и стоек";"18805";
54530;"100732516";"Батарейка CAMELION Lithium, CR1616-BP5, 5 шт";"VenderP";51;503;1116;"CR1616-BP5";"CAMELION";639;617;588;"1 мес.";"Батарейки и зарядные устройства";"22358";
54530;"100732516";"Батарейка CAMELION Lithium, CR1616-BP5, 5 шт";"Пульсер";1;522;1116;"CR1616-BP5";"CAMELION";639;617;588;"1 мес.";"Батарейки и зарядные устройства";"169606";
54532;"100728810";"Батарейка CAMELION Lithium, CR1620-BP5, 5 шт";"VenderP";51;423;1116;"CR1620-BP5";"CAMELION";666;586;503;"1 мес.";"Батарейки и зарядные устройства";"22359";
55090;"22500040";"Кронштейн для ТВ и мониторов, 32""-55""  Deluxe DLMM-2609";"VenderS";51;9905;21379;"DLMM-2609";"Deluxe";13273;11680;10602;"12 мес.";"Кронштейны для ТВ и мониторов";"8293";
55061;"103030871";"Гарнитура Razer Hammerhead True, RZ12-03820100-R3G1";"VenderP";51;39168;51990;"RZ12-03820100-R3G1";"Razer";47981;42570;40543;"12 мес.";"Наушники и гарнитуры";"38776";
56004;"101307000";"Клавиатура SVEN KB-G8000, SV-019907";"stn";25;6640;5936;"SV-019907";"Sven";9296;8180;7089;"12 мес.";"Клавиатуры";"0000004375";
88901786;"101425483";"МФУ HP LaserJet MFP M236d, 9YF94A";"VSTrade";55;114480;;"9YF94A";"HP";135086;125385;119414;"12 мес.";"МФУ лазерные";"27302";
88901786;"101425483";"МФУ HP LaserJet MFP M236d, 9YF94A";"comportal";35;115899;;"9YF94A";"HP";135086;125385;119414;"12 мес.";"МФУ лазерные";"212691";
54505;"100619134";"Картридж Europrint EPC-CF360A";"VenderS";49;7967;10180;"EPC-CF360A";"Europrint";10755;8994;8406;"12 мес.";"Картриджи, тонеры, барабаны";"30814";
54507;"100619137";"Картридж Europrint EPC-CF362A";"VenderS";23;7781;9943;"EPC-CF362A";"Europrint";10504;8789;8214;"12 мес.";"Картриджи, тонеры, барабаны";"30816";
88899538;"119240110";"Грозозащита Ubiquiti ETH-SP-G2";"stn";2;7470;;"ETH-SP-G2";"Ubiquiti";10085;8874;7944;"12 мес.";"Маршрутизаторы";"0000045609";
54510;"100619113";"Картридж Europrint EPC-W2070A";"VenderS";51;2861;3656;"EPC-W2070A";"Europrint";3776;3367;3147;"12 мес.";"Картриджи, тонеры, барабаны";"33658";
44228;"5400647";"ИБП CyberPower UTC850E";"VenderS";51;24750;29990;"UTC850E";"CyberPower";31061;28857;27483;"12 мес.";"Источники бесперебойного питания";"42549";
45936;"9101256";"Мышь Defender Accura MM-275, Black/Red";"акцент";49;2333;2990;"Accura MM-275";"Defender";2916;2628;2503;"6 мес.";"Мыши";"Н0000020201";
46586;"9101037";"Мышь Defender Accura MM-935, Red";"Ацерти";24;1696;2490;"Accura MM-935 Red";"Defender";2120;1939;1847;"6 мес.";"Мыши";"32545";
46586;"9101037";"Мышь Defender Accura MM-935, Red";"акцент";101;1739;2490;"Accura MM-935 Red";"Defender";2120;1939;1847;"6 мес.";"Мыши";"Н0000016733";
45941;"9101255";"Мышь Defender Datum MS-980, Black";"акцент";99;819;990;"Datum MS-980";"Defender";1040;991;944;"12 мес.";"Мыши";"Н0000019770";
88906670;"";"Устройство для сбора тонера с принтеров HP Color LaserJet CP5525n, CE980A";"VSTrade";3;20935;;"CE980A";"HP";28367;24963;21663;"1 мес.";"ЗИП для принтеров и копиров";"16758";
44433;"9100899";"Мышь беспроводная HP 200, Black, USB";"Марвел";0;7166,28;8989;"X6W31AA";"HP";9674;8514;7481;"12 мес.";"Мыши";"";
